Name,Year,Species,Animals Seen,Groups Seen,Transect Length,Animals per 100km,Sequence,,,,,,,,,,,
East Zambezi Conservancies,2016,Kudu,78,16,972,8,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Kudu,40,12,944,4.2,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Kudu,46,12,976,4.7,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Kudu,36,15,949,3.8,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Kudu,106,20,1012,10.5,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Kudu,35,11,1037,3.4,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Kudu,28,7,979,2.9,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Kudu,93,18,1053,8.8,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Lechwe,2,2,578,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Lechwe,7,1,888,0.8,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Lechwe,5,2,820,0.6,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Lechwe,6,2,738,0.8,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Lechwe,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Lechwe,2,1,731,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Lechwe,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Lechwe,8,1,816,1,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Lechwe,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Lechwe,7,1,972,0.7,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Lechwe,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Lechwe,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Lechwe,280,6,949,29.5,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Lechwe,95,12,1012,9.4,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Lechwe,44,7,1037,4.2,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Lechwe,30,4,979,3.1,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Lechwe,327,12,1053,31.1,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Leopard,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Leopard,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Leopard,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Leopard,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Leopard,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Leopard,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Leopard,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Leopard,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Leopard,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Leopard,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Leopard,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Leopard,2,1,976,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Leopard,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Leopard,1,1,1012,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Leopard,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Leopard,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Leopard,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Lion,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Lion,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Lion,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Lion,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Lion,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Lion,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Lion,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Lion,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Lion,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Lion,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Lion,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Lion,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Lion,1,1,949,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Lion,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Lion,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Lion,8,2,979,0.8,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Lion,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Ostrich,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Ostrich,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Ostrich,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Ostrich,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Ostrich,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Ostrich,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Ostrich,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Ostrich,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Ostrich,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Ostrich,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Ostrich,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Ostrich,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Ostrich,1,1,949,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Ostrich,1,1,1012,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Ostrich,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Ostrich,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Ostrich,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Porcupine,2,1,578,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Porcupine,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Porcupine,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Porcupine,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Porcupine,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Porcupine,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Porcupine,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Porcupine,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Porcupine,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Porcupine,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Porcupine,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Porcupine,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Porcupine,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Porcupine,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Porcupine,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Porcupine,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Porcupine,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Puku,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Puku,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Puku,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Puku,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Puku,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Puku,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Puku,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Puku,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Puku,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Puku,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Puku,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Puku,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Puku,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Puku,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Puku,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Puku,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Puku,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Reedbuck,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Reedbuck,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Reedbuck,3,1,820,0.4,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Reedbuck,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Reedbuck,5,2,777,0.6,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Reedbuck,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Reedbuck,3,1,799,0.4,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Reedbuck,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Reedbuck,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Reedbuck,7,4,972,0.7,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Reedbuck,5,2,944,0.5,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Reedbuck,9,3,976,0.9,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Reedbuck,23,9,949,2.4,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Reedbuck,20,10,1012,2,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Reedbuck,15,8,1037,1.4,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Reedbuck,7,4,979,0.7,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Reedbuck,14,8,1053,1.3,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Roan,12,2,578,2.1,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Roan,1,1,888,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Roan,7,4,820,0.9,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Roan,64,9,738,8.7,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Roan,68,4,777,8.8,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Roan,4,2,731,0.5,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Roan,49,12,799,6.1,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Roan,29,5,816,3.6,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Roan,30,10,800,3.8,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Roan,25,9,972,2.6,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Roan,14,5,944,1.5,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Roan,30,5,976,3.1,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Roan,26,7,949,2.7,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Roan,33,12,1012,3.3,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Roan,24,7,1037,2.3,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Roan,23,6,979,2.3,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Roan,71,10,1053,6.7,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Sable,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Sable,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Sable,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Sable,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Sable,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Sable,11,4,731,1.5,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Sable,3,1,799,0.4,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Sable,18,1,816,2.2,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Sable,2,2,800,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Sable,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Sable,8,2,944,0.8,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Sable,14,3,976,1.4,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Sable,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Sable,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Sable,28,3,1037,2.7,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Sable,50,1,979,5.1,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Sable,12,1,1053,1.1,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Sitatunga,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Sitatunga,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Sitatunga,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Sitatunga,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Sitatunga,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Sitatunga,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Sitatunga,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Sitatunga,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Sitatunga,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Sitatunga,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Sitatunga,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Sitatunga,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Sitatunga,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Sitatunga,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Sitatunga,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Sitatunga,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Sitatunga,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Spotted Hyaena,1,1,578,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Spotted Hyaena,2,1,888,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Spotted Hyaena,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Spotted Hyaena,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Spotted Hyaena,1,1,777,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Spotted Hyaena,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Spotted Hyaena,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Spotted Hyaena,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Spotted Hyaena,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Spotted Hyaena,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Spotted Hyaena,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Spotted Hyaena,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Spotted Hyaena,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Spotted Hyaena,2,1,1012,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Spotted Hyaena,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Spotted Hyaena,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Spotted Hyaena,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Steenbok,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Steenbok,2,2,888,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Steenbok,3,3,820,0.4,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Steenbok,5,4,738,0.7,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Steenbok,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Steenbok,4,4,731,0.5,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Steenbok,3,3,799,0.4,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Steenbok,2,2,816,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Steenbok,3,3,800,0.4,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Steenbok,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Steenbok,1,1,944,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Steenbok,2,1,976,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Steenbok,7,7,949,0.7,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Steenbok,3,3,1012,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Steenbok,3,2,1037,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Steenbok,3,2,979,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Steenbok,3,3,1053,0.3,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Tsessebe,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Tsessebe,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Tsessebe,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Tsessebe,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Tsessebe,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Tsessebe,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Tsessebe,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Tsessebe,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Tsessebe,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Tsessebe,2,2,972,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Tsessebe,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Tsessebe,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Tsessebe,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Tsessebe,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Tsessebe,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Tsessebe,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Tsessebe,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Vervet Monkey,8,1,578,1.4,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Vervet Monkey,10,3,888,1.1,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Vervet Monkey,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Vervet Monkey,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Vervet Monkey,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Vervet Monkey,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Vervet Monkey,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Vervet Monkey,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Vervet Monkey,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Vervet Monkey,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Vervet Monkey,5,1,944,0.5,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Vervet Monkey,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Vervet Monkey,15,1,949,1.6,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Vervet Monkey,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Vervet Monkey,,,1037,,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Vervet Monkey,10,1,979,1,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Vervet Monkey,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Warthog,14,6,578,2.4,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Warthog,28,10,888,3.2,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Warthog,48,17,820,5.9,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Warthog,78,28,738,10.6,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Warthog,59,20,777,7.6,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Warthog,66,30,731,9,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Warthog,48,24,799,6,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Warthog,57,24,816,7,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Warthog,61,19,800,7.6,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Warthog,65,22,972,6.7,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Warthog,75,19,944,7.9,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Warthog,66,21,976,6.8,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Warthog,68,13,949,7.2,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Warthog,68,20,1012,6.7,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Warthog,21,10,1037,2,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Warthog,22,6,979,2.2,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Warthog,109,21,1053,10.4,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Waterbuck,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Waterbuck,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Waterbuck,35,1,820,4.3,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Waterbuck,21,1,738,2.8,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Waterbuck,7,3,777,0.9,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Waterbuck,6,1,731,0.8,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Waterbuck,14,2,799,1.8,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Waterbuck,1,1,816,0.1,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Waterbuck,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Waterbuck,29,2,972,3,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Waterbuck,6,1,944,0.6,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Waterbuck,8,2,976,0.8,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Waterbuck,8,1,949,0.8,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Waterbuck,78,7,1012,7.7,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Waterbuck,2,1,1037,0.2,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Waterbuck,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Waterbuck,32,5,1053,3,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Wild dog,,,578,,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Wild dog,,,888,,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Wild dog,,,820,,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Wild dog,,,738,,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Wild dog,,,777,,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Wild dog,,,731,,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Wild dog,,,799,,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Wild dog,,,816,,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Wild dog,,,800,,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Wild dog,,,972,,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Wild dog,,,944,,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Wild dog,,,976,,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Wild dog,,,949,,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Wild dog,,,1012,,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Wild dog,4,3,1037,0.4,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Wild dog,,,979,,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Wild dog,,,1053,,2,,,,,,,,,,,
East Zambezi Conservancies,2007,Wildebeest,17,2,578,2.9,2,,,,,,,,,,,
East Zambezi Conservancies,2008,Wildebeest,92,4,888,10.4,2,,,,,,,,,,,
East Zambezi Conservancies,2009,Wildebeest,16,2,820,2,2,,,,,,,,,,,
East Zambezi Conservancies,2010,Wildebeest,62,4,738,8.4,2,,,,,,,,,,,
East Zambezi Conservancies,2011,Wildebeest,115,3,777,14.8,2,,,,,,,,,,,
East Zambezi Conservancies,2012,Wildebeest,89,7,731,12.2,2,,,,,,,,,,,
East Zambezi Conservancies,2013,Wildebeest,416,7,799,52,2,,,,,,,,,,,
East Zambezi Conservancies,2014,Wildebeest,341,12,816,41.8,2,,,,,,,,,,,
East Zambezi Conservancies,2015,Wildebeest,6,4,800,0.8,2,,,,,,,,,,,
East Zambezi Conservancies,2016,Wildebeest,234,8,972,24.1,2,,,,,,,,,,,
East Zambezi Conservancies,2017,Wildebeest,250,15,944,26.5,2,,,,,,,,,,,
East Zambezi Conservancies,2018,Wildebeest,140,6,976,14.3,2,,,,,,,,,,,
East Zambezi Conservancies,2019,Wildebeest,299,14,949,31.5,2,,,,,,,,,,,
East Zambezi Conservancies,2020,Wildebeest,210,7,1012,20.8,2,,,,,,,,,,,
East Zambezi Conservancies,2021,Wildebeest,145,5,1037,14,2,,,,,,,,,,,
East Zambezi Conservancies,2022,Wildebeest,45,6,979,4.6,2,,,,,,,,,,,
East Zambezi Conservancies,2023,Wildebeest,218,9,1053,20.7,2,,,,,,,,,,,
East Zambezi Parks,2007,African Wildcat,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,African Wildcat,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,African Wildcat,,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,African Wildcat,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,African Wildcat,,,181,,3,,,,,,,,,,,
East Zambezi Parks,2012,African Wildcat,,,298,,3,,,,,,,,,,,
East Zambezi Parks,2013,African Wildcat,,,301,,3,,,,,,,,,,,
East Zambezi Parks,2014,African Wildcat,,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,African Wildcat,,,294,,3,,,,,,,,,,,
East Zambezi Parks,2016,African Wildcat,,,405,,3,,,,,,,,,,,
East Zambezi Parks,2017,African Wildcat,,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,African Wildcat,,,422,,3,,,,,,,,,,,
East Zambezi Parks,2020,African Wildcat,,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,African Wildcat,,,541,,3,,,,,,,,,,,
East Zambezi Parks,2022,African Wildcat,,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,African Wildcat,,,514,,3,,,,,,,,,,,
East Zambezi Parks,2007,Baboon,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Baboon,58,4,292,19.9,3,,,,,,,,,,,
East Zambezi Parks,2009,Baboon,42,3,315,13.3,3,,,,,,,,,,,
East Zambezi Parks,2010,Baboon,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Baboon,90,3,181,49.6,3,,,,,,,,,,,
East Zambezi Parks,2012,Baboon,32,2,298,10.7,3,,,,,,,,,,,
East Zambezi Parks,2013,Baboon,12,1,301,4,3,,,,,,,,,,,
East Zambezi Parks,2014,Baboon,127,8,312,40.7,3,,,,,,,,,,,
